x,y,bucket,longitude,latitude,speed
855.968,31.894,1,-122.369,37.714,9.167
355.644,25.523,3,-122.452,37.713,19.657
699.240,547.945,2,-122.395,37.795,12.301
675.128,407.783,3,-122.399,37.773,16.651
24.104,235.766,2,-122.507,37.746,10.190
253.168,554.316,3,-122.469,37.796,17.527
476.204,203.911,3,-122.432,37.741,25.000
247.140,12.781,3,-122.47,37.711,18.556
36.160,299.476,2,-122.505,37.756,13.334
289.336,70.120,2,-122.463,37.72,10.533
174.804,254.879,1,-122.482,37.749,9.445
307.420,567.058,1,-122.46,37.798,9.722
434.008,395.041,1,-122.439,37.771,9.705
524.428,299.476,2,-122.424,37.756,10.278
530.456,267.621,2,-122.423,37.751,11.197
638.960,611.655,2,-122.405,37.805,13.542
415.924,471.493,2,-122.442,37.783,11.734
566.624,12.781,2,-122.417,37.711,11.111
512.372,172.056,3,-122.426,37.736,15.773
638.960,133.830,1,-122.405,37.73,9.805
102.468,152.943,2,-122.494,37.733,13.100
403.868,337.702,2,-122.444,37.762,11.417
693.212,95.604,2,-122.396,37.724,11.167
409.896,503.348,2,-122.443,37.788,10.462
-12.064,407.783,3,-122.513,37.773,19.444
711.296,203.911,2,-122.393,37.741,11.496
391.812,426.896,2,-122.446,37.776,10.646
48.216,184.798,2,-122.503,37.738,11.667
361.672,503.348,2,-122.451,37.788,11.111
452.092,446.009,2,-122.436,37.779,10.972
-6.036,567.058,3,-122.512,37.798,19.444
723.352,159.314,2,-122.391,37.734,10.431
108.496,401.412,2,-122.493,37.772,12.394
783.632,554.316,3,-122.381,37.796,20.036
421.952,89.233,1,-122.441,37.723,9.718
699.240,350.444,3,-122.395,37.764,16.806
331.532,0.039,3,-122.456,37.709,18.715
343.588,280.363,3,-122.454,37.753,17.285
494.288,114.717,3,-122.429,37.727,19.833
337.560,89.233,2,-122.455,37.723,12.237
223.028,133.830,2,-122.474,37.73,11.968
6.020,242.137,2,-122.51,37.747,12.639
620.876,210.282,3,-122.408,37.742,21.489
186.860,344.073,2,-122.48,37.763,10.598
331.532,458.751,2,-122.456,37.781,12.682
210.972,477.864,2,-122.476,37.784,10.388
313.448,592.542,3,-122.459,37.802,18.329
325.504,458.751,2,-122.457,37.781,11.740
150.692,458.751,2,-122.486,37.781,11.212
355.644,51.007,3,-122.452,37.717,23.542
530.456,165.685,2,-122.423,37.735,10.306
337.560,63.749,3,-122.455,37.719,16.111
440.036,496.977,2,-122.438,37.787,11.211
693.212,541.574,2,-122.396,37.794,10.696
415.924,509.719,3,-122.442,37.789,22.444
488.260,51.007,2,-122.43,37.717,12.500
229.056,140.201,2,-122.473,37.731,10.790
421.952,63.749,2,-122.441,37.719,12.712
632.932,31.894,3,-122.406,37.714,17.500
409.896,121.088,3,-122.443,37.728,23.198
542.512,82.862,3,-122.421,37.722,24.444
150.692,0.039,2,-122.486,37.709,11.389
229.056,401.412,2,-122.473,37.772,12.021
536.484,293.105,3,-122.422,37.755,18.611
644.988,261.250,3,-122.404,37.75,21.650
596.764,388.670,2,-122.412,37.77,11.095
765.548,133.830,1,-122.384,37.73,9.727
807.744,178.427,2,-122.377,37.737,12.626
542.512,305.847,2,-122.421,37.757,10.167
90.412,446.009,2,-122.496,37.779,12.689
657.044,382.299,2,-122.402,37.769,12.624
144.664,496.977,2,-122.487,37.787,10.463
271.252,76.491,3,-122.466,37.721,22.963
355.644,420.525,2,-122.452,37.775,11.097
403.868,114.717,3,-122.444,37.727,23.408
536.484,242.137,2,-122.422,37.747,11.852
488.260,420.525,2,-122.43,37.775,10.582
307.420,254.879,2,-122.46,37.749,11.886
470.176,535.203,1,-122.433,37.793,9.762
283.308,426.896,2,-122.464,37.776,10.550
403.868,286.734,4,-122.444,37.754,33.889
84.384,184.798,2,-122.497,37.738,10.556
777.604,433.267,2,-122.382,37.777,10.139
669.100,324.960,2,-122.4,37.76,13.056
771.576,305.847,3,-122.383,37.757,16.944
325.504,465.122,2,-122.457,37.782,12.279
470.176,121.088,2,-122.433,37.728,10.415
223.028,579.800,3,-122.474,37.8,21.944
204.944,159.314,2,-122.477,37.734,11.297
693.212,471.493,2,-122.396,37.783,11.612
506.344,172.056,3,-122.427,37.736,16.353
180.832,324.960,2,-122.481,37.76,11.042
265.224,350.444,3,-122.467,37.764,19.236
247.140,114.717,2,-122.47,37.727,10.556
132.608,407.783,2,-122.489,37.773,11.609
156.720,477.864,2,-122.485,37.784,10.226
24.104,203.911,2,-122.507,37.741,12.944
247.140,286.734,3,-122.47,37.754,23.426
385.784,554.316,3,-122.447,37.796,19.167
494.288,337.702,2,-122.429,37.762,10.764
385.784,350.444,2,-122.447,37.764,10.267
747.464,223.024,2,-122.387,37.744,11.796
638.960,57.378,1,-122.405,37.718,9.167
608.820,159.314,3,-122.41,37.734,24.268
186.860,57.378,3,-122.48,37.718,15.000
458.120,426.896,2,-122.435,37.776,10.695
548.540,344.073,2,-122.42,37.763,10.196
102.468,114.717,2,-122.494,37.727,11.667
657.044,395.041,2,-122.402,37.771,10.789
180.832,44.636,3,-122.481,37.716,20.000
217.000,203.911,2,-122.475,37.741,11.637
693.212,101.975,1,-122.396,37.725,9.862
693.212,509.719,2,-122.396,37.789,10.431
566.624,318.589,2,-122.417,37.759,10.851
210.972,318.589,2,-122.476,37.759,11.257
825.828,382.299,2,-122.374,37.769,10.556
880.080,280.363,2,-122.365,37.753,12.222
494.288,446.009,2,-122.429,37.779,11.211
379.756,433.267,2,-122.448,37.777,10.556
892.136,522.461,2,-122.363,37.791,10.556
343.588,127.459,5,-122.454,37.729,14.445
446.064,541.574,3,-122.437,37.794,25.926
729.380,172.056,2,-122.39,37.736,10.874
36.160,433.267,2,-122.505,37.777,13.473
687.184,305.847,3,-122.397,37.757,22.709
198.916,439.638,2,-122.478,37.778,13.889
566.624,286.734,2,-122.417,37.754,10.945
542.512,337.702,2,-122.421,37.762,10.281
729.380,210.282,2,-122.39,37.742,12.821
638.960,89.233,3,-122.405,37.723,28.333
415.924,420.525,1,-122.442,37.775,9.992
259.196,76.491,3,-122.468,37.721,26.667
578.680,57.378,2,-122.415,37.718,12.458
560.596,267.621,2,-122.418,37.751,10.160
307.420,433.267,2,-122.46,37.777,10.029
355.644,95.604,2,-122.452,37.724,10.352
711.296,407.783,2,-122.393,37.773,13.750
192.888,375.928,5,-122.479,37.768,14.630
223.028,63.749,2,-122.474,37.719,12.232
391.812,490.606,2,-122.446,37.786,10.592
771.576,286.734,4,-122.383,37.754,40.695
542.512,152.943,3,-122.421,37.733,22.274
265.224,388.670,3,-122.467,37.77,20.000
313.448,273.992,2,-122.459,37.752,11.111
717.324,433.267,2,-122.392,37.777,11.106
192.888,490.606,2,-122.479,37.786,11.944
880.080,618.026,2,-122.365,37.806,12.778
560.596,165.685,1,-122.418,37.735,9.714
747.464,331.331,2,-122.387,37.761,11.736
530.456,535.203,2,-122.423,37.793,10.378
446.064,95.604,2,-122.437,37.724,10.248
144.664,401.412,2,-122.487,37.772,12.334
223.028,89.233,2,-122.474,37.723,11.111
78.356,344.073,2,-122.498,37.763,10.556
452.092,286.734,2,-122.436,37.754,13.750
337.560,133.830,2,-122.455,37.73,11.111
536.484,31.894,2,-122.422,37.714,10.706
144.664,140.201,2,-122.487,37.731,13.333
283.308,146.572,2,-122.464,37.732,10.291
397.840,433.267,1,-122.445,37.777,9.673
632.932,293.105,2,-122.406,37.755,10.605
72.328,114.717,3,-122.499,37.727,17.222
663.072,70.120,2,-122.401,37.72,12.356
421.952,611.655,5,-122.441,37.805,14.722
277.280,191.169,1,-122.465,37.739,9.167
156.720,248.508,2,-122.485,37.748,10.129
283.308,6.410,3,-122.464,37.71,22.593
319.476,592.542,3,-122.458,37.802,21.538
180.832,203.911,1,-122.481,37.741,9.723
717.324,375.928,3,-122.392,37.768,24.375
66.300,63.749,5,-122.5,37.719,14.066
458.120,567.058,1,-122.435,37.798,9.908
271.252,273.992,2,-122.466,37.752,10.993
192.888,433.267,2,-122.479,37.777,10.645
572.652,12.781,2,-122.416,37.711,10.808
440.036,363.186,4,-122.438,37.766,34.444
578.680,535.203,2,-122.415,37.793,12.028
114.524,363.186,2,-122.492,37.766,13.889
373.728,369.557,5,-122.449,37.767,14.720
241.112,312.218,1,-122.471,37.758,9.167
427.980,344.073,4,-122.44,37.763,38.333
651.016,152.943,3,-122.403,37.733,22.118
367.700,516.090,3,-122.45,37.79,23.519
397.840,490.606,2,-122.445,37.786,11.247
590.736,95.604,2,-122.413,37.724,11.382
265.224,101.975,2,-122.467,37.725,12.222
54.244,172.056,2,-122.502,37.736,12.060
24.104,44.636,2,-122.507,37.716,12.778
620.876,541.574,1,-122.408,37.794,9.563
385.784,471.493,2,-122.447,37.783,12.115
638.960,624.397,2,-122.405,37.807,11.711
307.420,0.039,3,-122.46,37.709,25.556
849.940,146.572,3,-122.37,37.732,24.444
572.652,477.864,2,-122.416,37.784,13.210
379.756,490.606,2,-122.448,37.786,10.292
343.588,31.894,3,-122.454,37.714,18.947
283.308,299.476,2,-122.464,37.756,13.223
675.128,324.960,3,-122.399,37.76,19.445
12.048,25.523,3,-122.509,37.713,17.778
735.408,312.218,2,-122.389,37.758,10.361
735.408,280.363,2,-122.389,37.753,11.703
699.240,541.574,2,-122.395,37.794,11.907
427.980,133.830,3,-122.44,37.73,24.715
783.632,541.574,3,-122.381,37.794,17.222
385.784,101.975,3,-122.447,37.725,22.159
717.324,458.751,2,-122.392,37.781,10.865
385.784,509.719,1,-122.447,37.789,9.491
223.028,624.397,2,-122.474,37.807,11.289
198.916,82.862,2,-122.478,37.722,10.556
651.016,38.265,2,-122.403,37.715,13.472
518.400,477.864,2,-122.425,37.784,11.834
572.652,446.009,2,-122.416,37.779,13.359
235.084,477.864,2,-122.472,37.784,11.173
693.212,554.316,2,-122.396,37.796,11.010
24.104,324.960,2,-122.507,37.76,10.034
138.636,223.024,2,-122.488,37.744,11.397
162.748,395.041,2,-122.484,37.771,12.014
548.540,165.685,2,-122.42,37.735,10.310
657.044,235.766,3,-122.402,37.746,22.500
295.364,210.282,4,-122.462,37.742,34.444
271.252,31.894,2,-122.466,37.714,12.454
530.456,63.749,2,-122.423,37.719,10.862
693.212,388.670,3,-122.396,37.77,27.901
614.848,248.508,2,-122.409,37.748,10.947
590.736,420.525,2,-122.413,37.775,10.685
421.952,165.685,2,-122.441,37.735,10.197
18.076,350.444,2,-122.508,37.764,12.181
409.896,133.830,3,-122.443,37.73,22.435
204.944,178.427,2,-122.477,37.737,11.111
596.764,541.574,2,-122.412,37.794,13.205
675.128,560.687,5,-122.399,37.797,14.259
747.464,191.169,2,-122.387,37.739,10.620
174.804,465.122,1,-122.482,37.782,9.722
482.232,159.314,3,-122.431,37.734,15.415
705.268,465.122,2,-122.394,37.782,10.741
614.848,152.943,3,-122.409,37.733,23.667
518.400,38.265,2,-122.425,37.715,10.379
729.380,471.493,2,-122.39,37.783,10.260
735.408,522.461,2,-122.389,37.791,11.302
530.456,89.233,3,-122.423,37.723,15.278
560.596,133.830,3,-122.418,37.73,24.358
6.020,280.363,3,-122.51,37.753,23.750
223.028,121.088,1,-122.474,37.728,9.445
277.280,452.380,2,-122.465,37.78,12.500
144.664,159.314,2,-122.487,37.734,13.617
644.988,528.832,2,-122.404,37.792,10.472
48.216,452.380,1,-122.503,37.78,9.997
6.020,312.218,3,-122.51,37.758,15.227
-6.036,375.928,4,-122.512,37.768,36.944
572.652,337.702,2,-122.416,37.762,11.944
663.072,414.154,2,-122.401,37.774,12.143
12.048,51.007,3,-122.509,37.717,15.833
313.448,76.491,3,-122.459,37.721,16.389
18.076,172.056,2,-122.508,37.736,13.889
241.112,516.090,3,-122.471,37.79,19.218
361.672,344.073,1,-122.451,37.763,9.722
729.380,509.719,2,-122.39,37.789,10.610
506.344,51.007,2,-122.427,37.717,11.667
30.132,401.412,2,-122.506,37.772,11.773
608.820,496.977,2,-122.41,37.787,10.162
681.156,382.299,3,-122.398,37.769,19.362
18.076,210.282,5,-122.508,37.742,14.977
253.168,541.574,3,-122.469,37.794,18.922
289.336,452.380,2,-122.463,37.78,11.296
608.820,178.427,3,-122.41,37.737,26.162
614.848,38.265,5,-122.409,37.715,14.722
78.356,165.685,5,-122.498,37.735,14.537
626.904,433.267,2,-122.407,37.777,10.639
572.652,248.508,2,-122.416,37.748,10.781
651.016,12.781,2,-122.403,37.711,11.799
651.016,305.847,3,-122.403,37.757,15.437
373.728,414.154,2,-122.449,37.774,10.192
476.204,44.636,2,-122.432,37.716,11.580
198.916,38.265,3,-122.478,37.715,17.883
385.784,420.525,2,-122.447,37.775,10.232
723.352,496.977,2,-122.391,37.787,11.126
174.804,490.606,2,-122.482,37.786,10.000
66.300,133.830,3,-122.5,37.73,17.944
241.112,356.815,2,-122.471,37.765,11.759
705.268,375.928,3,-122.394,37.768,18.537
524.428,465.122,2,-122.424,37.782,10.835
446.064,350.444,2,-122.437,37.764,10.167
126.580,127.459,5,-122.49,37.729,14.917
837.884,618.026,5,-122.372,37.806,14.722
271.252,592.542,3,-122.466,37.802,17.866
626.904,299.476,2,-122.407,37.756,11.323
235.084,286.734,2,-122.472,37.754,11.111
307.420,426.896,2,-122.46,37.776,11.049
168.776,592.542,3,-122.483,37.802,19.653
620.876,484.235,2,-122.408,37.785,10.794
596.764,25.523,2,-122.412,37.713,10.346
241.112,76.491,3,-122.471,37.721,17.500
819.800,267.621,3,-122.375,37.751,22.500
536.484,618.026,2,-122.422,37.806,10.311
632.932,127.459,3,-122.406,37.729,24.907
669.100,407.783,2,-122.4,37.773,11.460
723.352,178.427,2,-122.391,37.737,10.980
198.916,337.702,2,-122.478,37.762,10.023
409.896,579.800,1,-122.443,37.8,9.620
482.232,605.284,2,-122.431,37.804,11.713
675.128,395.041,3,-122.399,37.771,17.980
657.044,203.911,2,-122.402,37.741,11.949
584.708,567.058,2,-122.414,37.798,13.571
554.568,89.233,3,-122.419,37.723,27.778
415.924,547.945,1,-122.442,37.795,9.722
427.980,63.749,2,-122.44,37.719,10.974
355.644,350.444,1,-122.452,37.764,9.823
711.296,560.687,1,-122.393,37.797,9.584
470.176,133.830,2,-122.433,37.73,10.972
753.492,490.606,2,-122.386,37.786,11.574
24.104,395.041,2,-122.507,37.771,10.910
560.596,579.800,1,-122.418,37.8,9.318
126.580,356.815,2,-122.49,37.765,12.826
614.848,318.589,3,-122.409,37.759,15.861
361.672,579.800,2,-122.451,37.8,11.111
349.616,235.766,2,-122.453,37.746,11.024
361.672,57.378,3,-122.451,37.718,24.111
602.792,248.508,2,-122.411,37.748,10.943
301.392,229.395,3,-122.461,37.745,19.862
253.168,101.975,3,-122.469,37.725,15.139
427.980,89.233,2,-122.44,37.723,10.638
60.272,242.137,2,-122.501,37.747,10.070
578.680,267.621,2,-122.415,37.751,11.500
620.876,25.523,2,-122.408,37.713,10.011
427.980,579.800,2,-122.44,37.8,10.031
427.980,57.378,2,-122.44,37.718,10.958
464.148,433.267,2,-122.434,37.777,12.407
6.020,356.815,2,-122.51,37.765,12.643
536.484,522.461,2,-122.422,37.791,10.193
60.272,31.894,4,-122.501,37.714,36.389
12.048,95.604,3,-122.509,37.724,18.333
138.636,229.395,2,-122.488,37.745,10.220
681.156,324.960,3,-122.398,37.76,19.792
12.048,216.653,2,-122.509,37.743,13.333
620.876,261.250,2,-122.408,37.75,13.611
259.196,592.542,3,-122.468,37.802,17.904
186.860,267.621,2,-122.48,37.751,10.556
488.260,388.670,1,-122.43,37.77,9.537
180.832,108.346,2,-122.481,37.726,11.945
397.840,146.572,2,-122.445,37.732,11.636
283.308,433.267,2,-122.464,37.777,10.351
855.968,127.459,2,-122.369,37.729,12.500
590.736,471.493,2,-122.413,37.783,10.304
409.896,89.233,2,-122.443,37.723,10.783
777.604,426.896,1,-122.382,37.776,9.167
554.568,579.800,2,-122.419,37.8,10.812
596.764,51.007,2,-122.412,37.717,12.922
494.288,439.638,2,-122.429,37.778,11.945
192.888,567.058,2,-122.479,37.798,10.496
699.240,101.975,2,-122.395,37.725,10.879
602.792,477.864,2,-122.411,37.784,11.083
120.552,31.894,3,-122.491,37.714,16.133
265.224,95.604,3,-122.467,37.724,21.389
590.736,261.250,2,-122.413,37.75,10.500
868.024,337.702,2,-122.367,37.762,12.778
367.700,76.491,3,-122.45,37.721,17.254
-6.036,426.896,2,-122.512,37.776,12.838
651.016,286.734,2,-122.403,37.754,12.897
379.756,465.122,2,-122.448,37.782,12.616
663.072,223.024,3,-122.401,37.744,20.694
355.644,547.945,2,-122.452,37.795,11.142
349.616,108.346,3,-122.453,37.726,15.089
265.224,216.653,2,-122.467,37.743,13.056
741.436,108.346,2,-122.388,37.726,10.614
301.392,414.154,2,-122.461,37.774,12.420
367.700,356.815,2,-122.45,37.765,10.429
530.456,344.073,2,-122.423,37.763,11.264
446.064,388.670,1,-122.437,37.77,9.823
590.736,25.523,1,-122.413,37.713,9.221
584.708,344.073,3,-122.414,37.763,19.278
397.840,267.621,5,-122.445,37.751,61.111
247.140,203.911,1,-122.47,37.741,9.583
590.736,496.977,2,-122.413,37.787,10.161
24.104,286.734,3,-122.507,37.754,24.306
602.792,560.687,2,-122.411,37.797,10.656
313.448,191.169,3,-122.459,37.739,15.833
42.188,388.670,2,-122.504,37.77,10.278
747.464,127.459,1,-122.387,37.729,9.167
675.128,318.589,2,-122.399,37.759,10.088
102.468,203.911,2,-122.494,37.741,11.671
548.540,490.606,2,-122.42,37.786,10.137
548.540,375.928,2,-122.42,37.768,10.145
596.764,140.201,2,-122.412,37.731,11.133
307.420,165.685,2,-122.46,37.735,10.068
277.280,273.992,2,-122.465,37.752,12.917
681.156,152.943,1,-122.398,37.733,9.567
259.196,331.331,3,-122.468,37.761,25.695
488.260,159.314,3,-122.43,37.734,15.554
711.296,248.508,3,-122.393,37.748,20.220
174.804,503.348,2,-122.482,37.788,11.327
24.104,318.589,2,-122.507,37.759,11.088
440.036,554.316,1,-122.438,37.796,9.167
886.108,618.026,2,-122.364,37.806,12.889
307.420,267.621,5,-122.46,37.751,14.167
174.804,121.088,2,-122.482,37.728,13.111
48.216,242.137,2,-122.503,37.747,11.152
114.524,210.282,2,-122.492,37.742,10.488
711.296,38.265,3,-122.393,37.715,21.528
373.728,273.992,2,-122.449,37.752,12.778
253.168,401.412,2,-122.469,37.772,10.648
849.940,624.397,2,-122.37,37.807,13.056
614.848,382.299,2,-122.409,37.769,11.146
470.176,567.058,1,-122.433,37.798,9.848
325.504,579.800,2,-122.457,37.8,10.278
60.272,414.154,2,-122.501,37.774,10.445
464.148,63.749,1,-122.434,37.719,9.167
542.512,407.783,2,-122.421,37.773,10.715
747.464,356.815,2,-122.387,37.765,11.019
723.352,51.007,4,-122.391,37.717,39.306
861.996,63.749,2,-122.368,37.719,11.944
711.296,337.702,3,-122.393,37.762,22.069
476.204,446.009,1,-122.432,37.779,9.937
108.496,388.670,2,-122.493,37.77,12.778
223.028,146.572,1,-122.474,37.732,9.647
108.496,350.444,2,-122.493,37.764,13.368
162.748,337.702,2,-122.484,37.762,10.291
608.820,541.574,2,-122.41,37.794,13.765
530.456,299.476,2,-122.423,37.756,11.995
337.560,0.039,3,-122.455,37.709,21.389
494.288,407.783,2,-122.429,37.773,11.000
524.428,267.621,3,-122.424,37.751,20.833
271.252,331.331,2,-122.466,37.761,10.289
759.520,484.235,2,-122.385,37.785,13.056
325.504,89.233,3,-122.457,37.723,20.195
343.588,369.557,1,-122.454,37.767,9.167
241.112,184.798,2,-122.471,37.738,10.278
452.092,203.911,2,-122.436,37.741,10.761
132.608,38.265,2,-122.489,37.715,12.222
530.456,567.058,2,-122.423,37.798,10.669
-0.008,446.009,2,-122.511,37.779,12.839
301.392,273.992,2,-122.461,37.752,11.396
464.148,579.800,2,-122.434,37.8,11.411
156.720,108.346,2,-122.485,37.726,13.497
162.748,248.508,2,-122.484,37.748,10.163
132.608,248.508,1,-122.489,37.748,9.689
229.056,350.444,2,-122.473,37.764,10.056
319.476,229.395,2,-122.458,37.745,11.250
421.952,375.928,1,-122.441,37.768,9.722
241.112,573.429,3,-122.471,37.799,21.046
602.792,324.960,3,-122.411,37.76,18.889
596.764,496.977,2,-122.412,37.787,10.259
711.296,12.781,2,-122.393,37.711,10.330
108.496,172.056,2,-122.493,37.736,12.084
421.952,490.606,2,-122.441,37.786,12.207
699.240,140.201,2,-122.395,37.731,10.311
681.156,12.781,2,-122.398,37.711,10.484
78.356,0.039,3,-122.498,37.709,18.333
434.008,439.638,1,-122.439,37.778,9.679
590.736,401.412,2,-122.413,37.772,10.886
78.356,458.751,2,-122.498,37.781,12.222
217.000,305.847,4,-122.475,37.757,30.278
217.000,82.862,2,-122.475,37.722,11.286
458.120,57.378,2,-122.435,37.718,11.111
397.840,503.348,2,-122.445,37.788,10.319
608.820,261.250,3,-122.41,37.75,16.112
687.184,407.783,3,-122.397,37.773,16.825
259.196,598.913,3,-122.468,37.803,17.362
379.756,121.088,3,-122.448,37.728,20.130
675.128,12.781,2,-122.399,37.711,13.889
162.748,114.717,2,-122.484,37.727,13.069
102.468,235.766,2,-122.494,37.746,11.558
747.464,618.026,3,-122.387,37.806,21.944
693.212,159.314,1,-122.396,37.734,9.722
265.224,140.201,2,-122.467,37.731,13.889
144.664,388.670,2,-122.487,37.77,11.667
391.812,579.800,2,-122.446,37.8,11.788
162.748,318.589,2,-122.484,37.759,11.667
132.608,318.589,2,-122.489,37.759,11.667
753.492,165.685,2,-122.386,37.735,11.471
235.084,44.636,2,-122.472,37.716,11.766
723.352,95.604,2,-122.391,37.724,10.494
307.420,121.088,3,-122.46,37.728,18.889
313.448,573.429,1,-122.459,37.799,9.722
476.204,114.717,3,-122.432,37.727,19.475
271.252,414.154,2,-122.466,37.774,10.270
578.680,490.606,1,-122.415,37.786,9.947
168.776,414.154,2,-122.483,37.774,12.685
506.344,401.412,1,-122.427,37.772,9.556
458.120,344.073,2,-122.435,37.763,12.169
789.660,305.847,3,-122.38,37.757,21.944
578.680,375.928,2,-122.415,37.768,11.027
24.104,446.009,2,-122.507,37.779,11.945
283.308,611.655,5,-122.464,37.805,62.222
717.324,535.203,2,-122.392,37.793,11.843
174.804,165.685,2,-122.482,37.735,12.833
753.492,267.621,2,-122.386,37.751,11.018
24.104,477.864,1,-122.507,37.784,9.167
144.664,547.945,3,-122.487,37.795,22.500
427.980,567.058,5,-122.44,37.798,14.445
385.784,401.412,2,-122.447,37.772,11.320
675.128,446.009,2,-122.399,37.779,11.621
464.148,611.655,2,-122.434,37.805,10.864
343.588,598.913,3,-122.454,37.803,20.476
554.568,299.476,2,-122.419,37.756,10.179
542.512,203.911,2,-122.421,37.741,10.608
518.400,324.960,3,-122.425,37.76,19.444
337.560,465.122,2,-122.455,37.782,11.808
361.672,567.058,2,-122.451,37.798,10.994
30.132,471.493,3,-122.506,37.783,21.389
560.596,567.058,3,-122.418,37.798,21.389
102.468,108.346,3,-122.494,37.726,16.389
409.896,299.476,1,-122.443,37.756,9.578
343.588,414.154,1,-122.454,37.774,9.425
150.692,611.655,3,-122.486,37.805,19.444
186.860,375.928,3,-122.48,37.768,15.347
24.104,337.702,2,-122.507,37.762,10.648
470.176,433.267,2,-122.433,37.777,10.556
572.652,560.687,3,-122.416,37.797,15.932
506.344,178.427,2,-122.427,37.737,10.469
747.464,516.090,3,-122.387,37.79,18.523
602.792,382.299,2,-122.411,37.769,10.942
391.812,19.152,2,-122.446,37.712,10.170
337.560,426.896,2,-122.455,37.776,13.056
632.932,191.169,3,-122.406,37.739,20.614
168.776,598.913,3,-122.483,37.803,18.889
217.000,152.943,2,-122.475,37.733,12.150
198.916,395.041,5,-122.478,37.771,14.209
759.520,95.604,2,-122.385,37.724,13.889
331.532,344.073,3,-122.456,37.763,18.333
204.944,51.007,2,-122.477,37.717,10.911
415.924,363.186,2,-122.442,37.766,10.770
210.972,235.766,2,-122.476,37.746,10.536
120.552,331.331,2,-122.491,37.761,10.997
144.664,350.444,2,-122.487,37.764,12.222
711.296,318.589,3,-122.393,37.759,21.857
373.728,293.105,3,-122.449,37.755,17.228
675.128,152.943,2,-122.399,37.733,10.714
30.132,261.250,2,-122.506,37.75,10.833
403.868,108.346,3,-122.444,37.726,23.183
289.336,293.105,2,-122.463,37.755,13.785
84.384,242.137,2,-122.497,37.747,10.610
711.296,114.717,2,-122.393,37.727,11.429
813.772,471.493,3,-122.376,37.783,26.111
681.156,318.589,3,-122.398,37.759,16.111
524.428,535.203,2,-122.424,37.793,10.806
663.072,273.992,3,-122.401,37.752,20.545
536.484,184.798,3,-122.422,37.738,23.611
638.960,458.751,2,-122.405,37.781,10.737
729.380,401.412,2,-122.39,37.772,11.236
476.204,82.862,1,-122.432,37.722,9.691
711.296,286.734,2,-122.393,37.754,11.711
132.608,356.815,2,-122.489,37.765,12.967
602.792,184.798,3,-122.411,37.738,22.167
156.720,223.024,2,-122.485,37.744,11.806
500.316,414.154,2,-122.428,37.774,11.204
217.000,280.363,2,-122.475,37.753,13.473
391.812,95.604,3,-122.446,37.724,20.813
638.960,605.284,1,-122.405,37.804,9.722
608.820,611.655,2,-122.41,37.805,11.056
542.512,223.024,2,-122.421,37.744,10.106
458.120,25.523,2,-122.435,37.713,11.574
18.076,146.572,2,-122.508,37.732,13.333
687.184,414.154,3,-122.397,37.774,15.384
355.644,0.039,2,-122.452,37.709,11.031
391.812,216.653,5,-122.446,37.743,14.060
590.736,433.267,2,-122.413,37.777,10.134
632.932,324.960,3,-122.406,37.76,18.950
584.708,420.525,2,-122.414,37.775,10.850
186.860,605.284,3,-122.48,37.804,17.833
566.624,598.913,5,-122.417,37.803,14.630
253.168,254.879,1,-122.469,37.749,9.658
150.692,51.007,2,-122.486,37.717,13.556
210.972,229.395,2,-122.476,37.745,10.803
283.308,101.975,2,-122.464,37.725,11.667
506.344,567.058,1,-122.427,37.798,9.954
620.876,433.267,2,-122.408,37.777,10.717
536.484,382.299,2,-122.422,37.769,11.065
440.036,535.203,2,-122.438,37.793,12.870
578.680,363.186,2,-122.415,37.766,10.226
602.792,573.429,1,-122.411,37.799,9.762
542.512,369.557,2,-122.421,37.767,10.018
385.784,567.058,1,-122.447,37.798,9.210
204.944,611.655,2,-122.477,37.805,12.778
319.476,203.911,2,-122.458,37.741,11.850
229.056,624.397,5,-122.473,37.807,14.222
506.344,299.476,1,-122.427,37.756,9.778
355.644,375.928,3,-122.452,37.768,24.722
464.148,509.719,2,-122.434,37.789,10.384
488.260,490.606,2,-122.43,37.786,10.630
560.596,496.977,2,-122.418,37.787,11.509
446.064,458.751,2,-122.437,37.781,10.218
608.820,344.073,1,-122.41,37.763,9.968
427.980,140.201,3,-122.44,37.731,21.847
403.868,414.154,1,-122.444,37.774,9.994
717.324,528.832,2,-122.392,37.792,10.036
548.540,159.314,3,-122.42,37.734,21.111
409.896,178.427,2,-122.443,37.737,12.634
156.720,452.380,2,-122.485,37.78,11.501
644.988,0.039,2,-122.404,37.709,11.458
186.860,363.186,2,-122.48,37.766,12.560
156.720,331.331,2,-122.485,37.761,10.864
361.672,401.412,2,-122.451,37.772,13.311
452.092,414.154,2,-122.436,37.774,12.269
102.468,229.395,2,-122.494,37.745,12.015
30.132,344.073,2,-122.506,37.763,10.882
361.672,140.201,1,-122.451,37.731,9.909
626.904,541.574,1,-122.407,37.794,9.827
602.792,70.120,2,-122.411,37.72,11.010
542.512,331.331,2,-122.421,37.761,10.278
494.288,369.557,2,-122.429,37.767,11.542
560.596,140.201,3,-122.418,37.731,24.954
42.188,121.088,3,-122.504,37.728,18.889
325.504,25.523,2,-122.457,37.713,10.717
150.692,25.523,5,-122.486,37.713,14.630
819.800,605.284,2,-122.375,37.804,12.917
229.056,535.203,3,-122.473,37.793,19.167
84.384,439.638,1,-122.497,37.778,9.167
