x,y,bucket,longitude,latitude,speed
687.184,471.493,2,-122.397,37.783,11.545
554.568,242.137,2,-122.419,37.747,10.069
657.044,401.412,2,-122.402,37.772,10.903
283.308,414.154,1,-122.464,37.774,9.500
331.532,598.913,3,-122.456,37.803,17.178
777.604,191.169,2,-122.382,37.739,12.121
210.972,51.007,2,-122.476,37.717,10.191
644.988,152.943,2,-122.404,37.733,10.333
325.504,598.913,3,-122.457,37.803,19.767
675.128,363.186,2,-122.399,37.766,11.858
403.868,261.250,2,-122.444,37.75,13.056
427.980,242.137,2,-122.44,37.747,10.025
548.540,356.815,1,-122.42,37.765,9.861
361.672,31.894,3,-122.451,37.714,21.116
578.680,618.026,1,-122.415,37.806,9.881
614.848,528.832,2,-122.409,37.792,12.500
217.000,363.186,2,-122.475,37.766,12.667
464.148,414.154,2,-122.434,37.774,10.417
488.260,446.009,1,-122.43,37.779,9.556
446.064,477.864,2,-122.437,37.784,12.631
572.652,528.832,1,-122.416,37.792,9.778
403.868,471.493,2,-122.444,37.783,10.213
735.408,503.348,3,-122.389,37.788,18.076
644.988,337.702,2,-122.404,37.762,10.278
247.140,25.523,5,-122.47,37.713,14.414
542.512,420.525,1,-122.421,37.775,9.167
759.520,203.911,2,-122.385,37.741,11.546
693.212,286.734,2,-122.396,37.754,13.333
54.244,114.717,5,-122.502,37.727,14.584
524.428,191.169,2,-122.424,37.739,10.425
162.748,159.314,2,-122.484,37.734,10.903
241.112,535.203,3,-122.471,37.793,16.250
325.504,229.395,2,-122.457,37.745,10.611
855.968,624.397,3,-122.369,37.807,15.436
548.540,127.459,1,-122.42,37.729,9.885
72.328,484.235,2,-122.499,37.785,10.648
319.476,19.152,2,-122.458,37.712,10.556
132.608,159.314,2,-122.489,37.734,12.732
415.924,337.702,1,-122.442,37.762,9.389
156.720,420.525,2,-122.485,37.775,12.778
229.056,560.687,3,-122.473,37.797,20.000
301.392,433.267,1,-122.461,37.777,9.722
500.316,509.719,2,-122.428,37.789,10.770
578.680,312.218,2,-122.415,37.758,11.032
271.252,344.073,2,-122.466,37.763,10.584
638.960,516.090,1,-122.405,37.79,9.584
458.120,414.154,2,-122.435,37.774,11.296
247.140,509.719,3,-122.47,37.789,18.333
72.328,51.007,2,-122.499,37.717,12.384
747.464,490.606,2,-122.387,37.786,13.056
415.924,38.265,2,-122.442,37.715,10.161
608.820,407.783,1,-122.41,37.773,9.921
632.932,503.348,1,-122.406,37.788,9.776
638.960,522.461,1,-122.405,37.791,9.537
687.184,261.250,2,-122.397,37.75,11.001
337.560,586.171,2,-122.455,37.801,10.397
626.904,369.557,5,-122.407,37.767,14.097
192.888,452.380,2,-122.479,37.78,11.230
602.792,388.670,2,-122.411,37.77,10.864
554.568,273.992,2,-122.419,37.752,12.889
150.692,197.540,2,-122.486,37.74,10.913
385.784,439.638,2,-122.447,37.778,11.467
476.204,159.314,2,-122.432,37.734,10.278
391.812,331.331,2,-122.446,37.761,10.973
198.916,388.670,2,-122.478,37.77,13.565
825.828,140.201,2,-122.374,37.731,12.582
542.512,541.574,1,-122.421,37.794,9.931
530.456,592.542,1,-122.423,37.802,9.167
446.064,38.265,2,-122.437,37.715,10.849
391.812,369.557,1,-122.446,37.767,9.792
415.924,446.009,2,-122.442,37.779,10.360
223.028,618.026,5,-122.474,37.806,14.764
602.792,554.316,1,-122.411,37.796,9.167
626.904,452.380,2,-122.407,37.78,10.536
638.960,280.363,2,-122.405,37.753,12.084
638.960,312.218,3,-122.405,37.758,16.085
198.916,350.444,2,-122.478,37.764,10.278
578.680,516.090,2,-122.415,37.79,10.585
626.904,331.331,2,-122.407,37.761,13.049
54.244,82.862,3,-122.502,37.722,19.445
409.896,273.992,3,-122.443,37.752,15.222
313.448,477.864,2,-122.459,37.784,10.545
566.624,592.542,1,-122.417,37.802,9.167
217.000,184.798,2,-122.475,37.738,10.586
289.336,433.267,2,-122.463,37.777,10.023
108.496,44.636,3,-122.493,37.716,16.250
156.720,31.894,2,-122.485,37.714,13.411
30.132,407.783,1,-122.506,37.773,9.167
90.412,261.250,2,-122.496,37.75,11.111
434.008,414.154,2,-122.439,37.774,12.222
693.212,305.847,4,-122.396,37.757,31.111
669.100,229.395,3,-122.4,37.745,24.167
693.212,82.862,2,-122.396,37.722,10.545
638.960,350.444,3,-122.405,37.764,18.028
578.680,522.461,2,-122.415,37.791,12.917
223.028,172.056,2,-122.474,37.736,10.556
229.056,426.896,2,-122.473,37.776,10.278
584.708,178.427,2,-122.414,37.737,10.556
638.960,554.316,1,-122.405,37.796,9.896
210.972,261.250,2,-122.476,37.75,10.341
602.792,280.363,2,-122.411,37.753,10.000
210.972,101.975,1,-122.476,37.725,9.167
114.524,465.122,1,-122.492,37.782,9.167
735.408,305.847,1,-122.389,37.757,9.167
259.196,133.830,2,-122.468,37.73,10.278
421.952,528.832,1,-122.441,37.792,9.907
186.860,350.444,2,-122.48,37.764,10.866
651.016,127.459,3,-122.403,37.729,19.573
144.664,0.039,2,-122.487,37.709,11.667
560.596,273.992,1,-122.418,37.752,9.937
30.132,254.879,1,-122.506,37.749,9.445
482.232,458.751,2,-122.431,37.781,10.037
24.104,184.798,2,-122.507,37.738,11.000
440.036,560.687,1,-122.438,37.797,9.445
403.868,484.235,1,-122.444,37.785,9.861
289.336,108.346,2,-122.463,37.726,10.968
78.356,356.815,2,-122.498,37.765,13.629
421.952,127.459,3,-122.441,37.729,24.785
765.548,172.056,2,-122.384,37.736,10.000
651.016,528.832,2,-122.403,37.792,10.235
843.912,127.459,2,-122.371,37.729,10.997
512.372,344.073,2,-122.426,37.763,11.944
584.708,496.977,2,-122.414,37.787,10.081
30.132,235.766,1,-122.506,37.746,9.862
186.860,312.218,1,-122.48,37.758,9.861
669.100,197.540,3,-122.4,37.74,23.756
518.400,586.171,2,-122.425,37.801,10.185
144.664,458.751,2,-122.487,37.781,11.111
42.188,324.960,1,-122.504,37.76,9.167
494.288,420.525,2,-122.429,37.775,10.139
699.240,344.073,1,-122.395,37.763,9.167
367.700,121.088,2,-122.45,37.728,10.556
6.020,318.589,2,-122.51,37.759,13.722
446.064,337.702,2,-122.437,37.762,10.909
283.308,197.540,2,-122.464,37.74,11.537
644.988,477.864,1,-122.404,37.784,9.584
427.980,95.604,2,-122.44,37.724,10.486
204.944,108.346,1,-122.477,37.726,9.908
313.448,446.009,1,-122.459,37.779,9.861
723.352,299.476,1,-122.391,37.756,9.584
458.120,197.540,1,-122.435,37.74,9.537
657.044,178.427,3,-122.402,37.737,22.343
192.888,401.412,2,-122.479,37.772,11.588
313.448,12.781,5,-122.459,37.711,14.924
536.484,337.702,2,-122.422,37.762,10.046
638.960,172.056,3,-122.405,37.736,22.119
542.512,216.653,1,-122.421,37.743,9.927
699.240,133.830,2,-122.395,37.73,10.722
663.072,567.058,5,-122.401,37.798,14.167
108.496,426.896,2,-122.493,37.776,10.197
590.736,133.830,2,-122.413,37.73,10.394
500.316,484.235,2,-122.428,37.785,10.681
223.028,312.218,2,-122.474,37.758,10.185
632.932,624.397,2,-122.406,37.807,10.747
452.092,592.542,1,-122.436,37.802,9.722
753.492,184.798,2,-122.386,37.738,12.222
638.960,618.026,2,-122.405,37.806,11.938
337.560,356.815,1,-122.455,37.765,9.895
156.720,216.653,1,-122.485,37.743,9.389
898.164,280.363,1,-122.362,37.753,9.722
355.644,38.265,2,-122.452,37.715,10.629
626.904,496.977,2,-122.407,37.787,10.432
452.092,509.719,1,-122.436,37.789,9.907
651.016,356.815,1,-122.403,37.765,9.583
620.876,344.073,2,-122.408,37.763,10.556
741.436,197.540,2,-122.388,37.74,10.884
325.504,414.154,2,-122.457,37.774,11.538
156.720,95.604,2,-122.485,37.724,13.611
409.896,242.137,2,-122.443,37.747,10.000
361.672,420.525,2,-122.451,37.775,11.223
283.308,598.913,3,-122.464,37.803,23.333
626.904,178.427,2,-122.407,37.737,11.865
669.100,598.913,2,-122.4,37.803,11.250
675.128,573.429,2,-122.399,37.799,10.652
644.988,12.781,2,-122.404,37.711,10.995
247.140,484.235,2,-122.47,37.785,10.232
560.596,420.525,2,-122.418,37.775,10.802
530.456,471.493,2,-122.423,37.783,10.126
470.176,484.235,2,-122.433,37.785,10.907
90.412,471.493,2,-122.496,37.783,13.611
277.280,108.346,2,-122.465,37.726,10.905
657.044,496.977,2,-122.402,37.787,10.556
584.708,452.380,2,-122.414,37.78,10.677
482.232,375.928,2,-122.431,37.768,10.417
602.792,210.282,1,-122.411,37.742,9.722
301.392,235.766,2,-122.461,37.746,12.103
96.440,248.508,2,-122.495,37.748,11.520
717.324,191.169,1,-122.392,37.739,9.722
524.428,159.314,3,-122.424,37.734,24.444
566.624,471.493,2,-122.417,37.783,10.278
48.216,108.346,2,-122.503,37.726,12.030
482.232,490.606,2,-122.431,37.786,10.232
651.016,76.491,2,-122.403,37.721,11.111
349.616,229.395,2,-122.453,37.745,10.833
644.988,267.621,3,-122.404,37.751,19.861
554.568,541.574,2,-122.419,37.794,10.278
687.184,484.235,1,-122.397,37.785,9.167
452.092,216.653,2,-122.436,37.743,11.204
741.436,140.201,2,-122.388,37.731,13.333
150.692,331.331,1,-122.486,37.761,9.603
440.036,375.928,1,-122.438,37.768,9.167
156.720,101.975,2,-122.485,37.725,12.810
421.952,522.461,1,-122.441,37.791,9.167
54.244,165.685,2,-122.502,37.735,12.450
500.316,420.525,2,-122.428,37.775,10.000
54.244,446.009,2,-122.502,37.779,10.127
687.184,242.137,3,-122.397,37.747,19.444
415.924,305.847,2,-122.442,37.757,11.111
590.736,579.800,1,-122.413,37.8,9.271
458.120,401.412,1,-122.435,37.772,9.965
210.972,31.894,3,-122.476,37.714,15.570
60.272,133.830,2,-122.501,37.73,13.889
735.408,477.864,2,-122.389,37.784,12.191
150.692,452.380,2,-122.486,37.78,10.807
572.652,350.444,1,-122.416,37.764,9.889
554.568,471.493,1,-122.419,37.783,9.722
572.652,554.316,2,-122.416,37.796,10.139
596.764,63.749,1,-122.412,37.719,9.611
349.616,140.201,2,-122.453,37.731,10.278
446.064,503.348,2,-122.437,37.788,11.298
512.372,579.800,1,-122.426,37.8,9.167
440.036,490.606,1,-122.438,37.786,9.629
542.512,261.250,2,-122.421,37.75,10.139
632.932,165.685,3,-122.406,37.735,18.129
548.540,554.316,2,-122.42,37.796,11.958
542.512,509.719,1,-122.421,37.789,9.537
632.932,446.009,2,-122.406,37.779,10.440
602.792,586.171,2,-122.411,37.801,10.084
651.016,388.670,2,-122.403,37.77,10.185
524.428,184.798,2,-122.424,37.738,10.184
337.560,388.670,2,-122.455,37.77,11.679
693.212,446.009,1,-122.396,37.779,9.907
96.440,318.589,2,-122.495,37.759,10.972
421.952,516.090,1,-122.441,37.79,9.723
349.616,401.412,2,-122.453,37.772,11.204
644.988,305.847,3,-122.404,37.757,15.556
572.652,280.363,2,-122.416,37.753,12.778
512.372,57.378,1,-122.426,37.718,9.688
548.540,350.444,2,-122.42,37.764,10.094
126.580,477.864,2,-122.49,37.784,10.570
530.456,31.894,2,-122.423,37.714,11.163
409.896,293.105,2,-122.443,37.755,10.278
397.840,70.120,2,-122.445,37.72,11.283
681.156,573.429,2,-122.398,37.799,10.926
6.020,337.702,2,-122.51,37.762,13.750
409.896,484.235,1,-122.443,37.785,9.908
651.016,516.090,2,-122.403,37.79,12.326
590.736,57.378,2,-122.413,37.718,12.757
458.120,140.201,3,-122.435,37.731,19.937
434.008,496.977,2,-122.439,37.787,11.508
530.456,541.574,2,-122.423,37.794,10.422
614.848,172.056,3,-122.409,37.736,21.274
253.168,19.152,3,-122.469,37.712,15.754
723.352,433.267,1,-122.391,37.777,9.862
596.764,439.638,2,-122.412,37.778,10.508
446.064,114.717,3,-122.437,37.727,21.389
868.024,127.459,1,-122.367,37.729,9.537
355.644,121.088,1,-122.452,37.728,9.762
596.764,89.233,2,-122.412,37.723,10.417
518.400,350.444,5,-122.425,37.764,58.056
735.408,446.009,2,-122.389,37.779,12.222
741.436,223.024,2,-122.388,37.744,12.056
789.660,184.798,2,-122.38,37.738,11.692
687.184,420.525,2,-122.397,37.775,13.380
385.784,344.073,1,-122.447,37.763,9.445
241.112,12.781,5,-122.471,37.711,14.605
156.720,25.523,3,-122.485,37.713,15.719
168.776,89.233,1,-122.483,37.723,9.167
578.680,127.459,5,-122.415,37.729,14.097
361.672,293.105,2,-122.451,37.755,11.176
669.100,369.557,3,-122.4,37.767,18.333
452.092,95.604,2,-122.436,37.724,10.066
578.680,528.832,1,-122.415,37.792,9.167
470.176,420.525,2,-122.433,37.775,10.799
488.260,535.203,1,-122.43,37.793,9.931
427.980,471.493,2,-122.44,37.783,11.491
476.204,363.186,2,-122.432,37.766,10.873
753.492,159.314,2,-122.386,37.734,11.964
542.512,25.523,1,-122.421,37.713,9.907
693.212,477.864,2,-122.396,37.784,11.574
560.596,484.235,1,-122.418,37.785,9.630
96.440,286.734,2,-122.495,37.754,12.299
608.820,567.058,1,-122.41,37.798,9.960
403.868,273.992,1,-122.444,37.752,9.167
632.932,477.864,2,-122.406,37.784,11.482
295.364,337.702,1,-122.462,37.762,9.643
554.568,25.523,2,-122.419,37.713,10.035
