x,y,bucket,longitude,latitude,speed
717.324,299.476,2,-122.392,37.756,20.278
361.672,31.894,2,-122.451,37.714,21.806
699.240,522.461,1,-122.395,37.791,11.042
626.904,401.412,1,-122.407,37.772,12.778
530.456,51.007,1,-122.423,37.717,11.111
578.680,618.026,1,-122.415,37.806,10.556
500.316,165.685,1,-122.428,37.735,14.889
500.316,446.009,1,-122.428,37.779,12.500
554.568,420.525,1,-122.419,37.775,11.112
506.344,127.459,1,-122.427,37.729,11.042
217.000,363.186,1,-122.475,37.766,10.556
548.540,439.638,1,-122.42,37.778,10.556
807.744,140.201,1,-122.377,37.731,10.278
235.084,76.491,1,-122.472,37.721,11.111
699.240,516.090,1,-122.395,37.79,13.473
446.064,477.864,1,-122.437,37.784,12.269
427.980,318.589,1,-122.44,37.759,12.111
572.652,528.832,1,-122.416,37.792,10.278
403.868,471.493,1,-122.444,37.783,10.945
277.280,407.783,1,-122.465,37.773,13.333
735.408,503.348,2,-122.389,37.788,22.222
174.804,407.783,1,-122.482,37.773,14.753
584.708,401.412,1,-122.414,37.772,11.191
506.344,356.815,1,-122.427,37.765,11.296
741.436,458.751,1,-122.388,37.781,11.768
464.148,382.299,1,-122.434,37.769,10.278
572.652,127.459,1,-122.416,37.729,10.556
247.140,25.523,1,-122.47,37.713,12.222
620.876,522.461,1,-122.408,37.791,12.222
759.520,203.911,1,-122.385,37.741,10.556
403.868,446.009,1,-122.444,37.779,12.408
54.244,114.717,1,-122.502,37.727,14.908
470.176,25.523,1,-122.433,37.713,11.667
632.932,286.734,1,-122.406,37.754,10.834
289.336,363.186,1,-122.463,37.766,12.917
735.408,318.589,1,-122.389,37.759,12.986
524.428,191.169,1,-122.424,37.739,12.037
162.748,159.314,1,-122.484,37.734,14.722
614.848,439.638,1,-122.409,37.778,12.500
325.504,229.395,1,-122.457,37.745,11.389
229.056,465.122,1,-122.473,37.782,11.482
855.968,624.397,2,-122.369,37.807,19.445
548.540,127.459,1,-122.42,37.729,11.296
626.904,324.960,1,-122.407,37.76,12.747
427.980,503.348,1,-122.44,37.788,10.648
415.924,51.007,1,-122.442,37.717,12.570
132.608,159.314,1,-122.489,37.734,13.333
620.876,388.670,1,-122.408,37.77,11.667
313.448,484.235,1,-122.459,37.785,11.667
458.120,458.751,1,-122.435,37.781,10.278
361.672,82.862,1,-122.451,37.722,11.574
572.652,19.152,1,-122.416,37.712,10.556
355.644,101.975,1,-122.452,37.725,10.556
204.944,363.186,1,-122.477,37.766,10.926
235.084,127.459,1,-122.472,37.729,14.722
271.252,344.073,1,-122.466,37.763,10.445
391.812,465.122,1,-122.446,37.782,11.944
210.972,248.508,1,-122.476,37.748,12.445
632.932,273.992,1,-122.406,37.752,11.320
66.300,446.009,1,-122.5,37.779,11.333
66.300,165.685,1,-122.5,37.735,13.889
518.400,127.459,1,-122.425,37.729,12.037
452.092,337.702,1,-122.436,37.762,10.997
632.932,318.589,2,-122.406,37.759,20.417
415.924,293.105,1,-122.442,37.755,13.056
72.328,51.007,1,-122.499,37.717,12.222
705.268,235.766,1,-122.394,37.746,12.917
217.000,407.783,1,-122.475,37.773,15.000
247.140,592.542,1,-122.47,37.802,13.333
114.524,426.896,1,-122.492,37.776,10.556
379.756,299.476,2,-122.448,37.756,17.016
735.408,114.717,1,-122.389,37.727,10.417
120.552,356.815,1,-122.491,37.765,12.708
440.036,426.896,1,-122.438,37.776,10.556
638.960,388.670,2,-122.405,37.77,23.334
415.924,38.265,1,-122.442,37.715,11.111
42.188,331.331,1,-122.504,37.761,12.327
355.644,25.523,2,-122.452,37.713,21.574
783.632,547.945,2,-122.381,37.795,26.111
608.820,407.783,1,-122.41,37.773,13.889
578.680,350.444,1,-122.415,37.764,11.667
554.568,318.589,1,-122.419,37.759,11.296
699.240,547.945,1,-122.395,37.795,12.354
644.988,484.235,1,-122.404,37.785,10.556
675.128,407.783,2,-122.399,37.773,17.407
192.888,452.380,1,-122.479,37.78,10.945
253.168,554.316,1,-122.469,37.796,14.722
602.792,388.670,1,-122.411,37.77,12.778
536.484,509.719,1,-122.422,37.789,11.667
409.896,305.847,1,-122.443,37.757,11.482
488.260,25.523,1,-122.43,37.713,13.889
735.408,286.734,1,-122.389,37.754,10.556
289.336,70.120,1,-122.463,37.72,11.481
156.720,121.088,2,-122.485,37.728,15.556
385.784,439.638,1,-122.447,37.778,11.111
253.168,133.830,1,-122.469,37.73,11.667
198.916,388.670,1,-122.478,37.77,13.333
614.848,63.749,1,-122.409,37.719,14.167
542.512,535.203,1,-122.421,37.793,13.889
385.784,89.233,2,-122.447,37.723,15.185
554.568,305.847,1,-122.419,37.757,11.250
204.944,433.267,1,-122.477,37.777,10.833
825.828,140.201,1,-122.374,37.731,12.222
434.008,395.041,1,-122.439,37.771,10.278
602.792,350.444,1,-122.411,37.764,11.111
446.064,38.265,1,-122.437,37.715,14.028
415.924,446.009,1,-122.442,37.779,10.556
301.392,363.186,1,-122.461,37.766,10.556
500.316,152.943,1,-122.428,37.733,15.000
223.028,618.026,1,-122.474,37.806,12.727
96.440,293.105,1,-122.495,37.755,13.111
765.548,210.282,1,-122.384,37.742,12.738
488.260,152.943,2,-122.43,37.733,23.611
638.960,312.218,2,-122.405,37.758,20.389
385.784,579.800,1,-122.447,37.8,12.500
331.532,490.606,1,-122.456,37.786,10.556
415.924,471.493,1,-122.442,37.783,12.028
747.464,229.395,1,-122.387,37.745,12.778
361.672,286.734,2,-122.451,37.754,16.485
626.904,331.331,1,-122.407,37.761,12.415
687.184,248.508,1,-122.397,37.748,10.556
54.244,82.862,2,-122.502,37.722,17.639
675.128,184.798,1,-122.399,37.738,11.111
409.896,273.992,1,-122.443,37.752,14.246
729.380,528.832,1,-122.39,37.792,13.056
560.596,114.717,1,-122.418,37.727,10.556
313.448,477.864,1,-122.459,37.784,11.667
644.988,165.685,2,-122.404,37.735,21.389
217.000,184.798,1,-122.475,37.738,13.583
156.720,31.894,1,-122.485,37.714,13.889
626.904,465.122,1,-122.407,37.782,11.667
102.468,152.943,1,-122.494,37.733,12.389
693.212,82.862,1,-122.396,37.722,12.639
210.972,267.621,1,-122.476,37.751,12.667
638.960,350.444,2,-122.405,37.764,19.861
699.240,172.056,1,-122.395,37.736,11.667
367.700,420.525,1,-122.45,37.775,11.574
681.156,203.911,2,-122.398,37.741,19.444
470.176,248.508,1,-122.433,37.748,10.278
452.092,477.864,1,-122.436,37.784,12.500
210.972,261.250,1,-122.476,37.75,12.500
409.896,503.348,1,-122.443,37.788,11.112
632.932,216.653,1,-122.406,37.743,10.417
693.212,216.653,2,-122.396,37.743,21.944
711.296,203.911,1,-122.393,37.741,10.556
391.812,324.960,1,-122.446,37.76,10.278
735.408,305.847,3,-122.389,37.757,38.333
512.372,210.282,1,-122.426,37.742,10.973
524.428,567.058,1,-122.424,37.798,11.574
651.016,127.459,2,-122.403,37.729,23.611
241.112,31.894,2,-122.471,37.714,16.667
391.812,426.896,1,-122.446,37.776,11.111
560.596,273.992,1,-122.418,37.752,11.112
434.008,458.751,1,-122.439,37.781,11.250
289.336,108.346,1,-122.463,37.726,13.452
421.952,127.459,2,-122.441,37.729,24.444
843.912,127.459,1,-122.371,37.729,11.389
114.524,452.380,1,-122.492,37.78,13.195
626.904,6.410,1,-122.407,37.71,12.222
313.448,471.493,1,-122.459,37.783,11.852
72.328,446.009,1,-122.499,37.779,12.778
325.504,490.606,1,-122.457,37.786,10.500
669.100,197.540,2,-122.4,37.74,22.639
337.560,19.152,1,-122.455,37.712,11.667
