x,y,bucket,longitude,latitude,speed
391.812,369.557,1,-122.446,37.767,9.616
602.792,350.444,1,-122.411,37.764,9.306
446.064,38.265,2,-122.437,37.715,11.345
415.924,446.009,2,-122.442,37.779,10.232
223.028,618.026,2,-122.474,37.806,11.233
602.792,554.316,1,-122.411,37.796,9.838
626.904,452.380,2,-122.407,37.78,10.861
638.960,280.363,1,-122.405,37.753,9.908
192.888,369.557,2,-122.479,37.767,13.472
18.076,318.589,2,-122.508,37.759,10.463
638.960,312.218,3,-122.405,37.758,20.997
488.260,152.943,1,-122.43,37.733,9.792
198.916,350.444,2,-122.478,37.764,10.662
307.420,191.169,1,-122.46,37.739,9.167
807.744,560.687,3,-122.377,37.797,18.958
578.680,516.090,2,-122.415,37.79,11.023
626.904,331.331,2,-122.407,37.761,11.608
54.244,82.862,3,-122.502,37.722,18.466
409.896,273.992,2,-122.443,37.752,13.532
289.336,433.267,2,-122.463,37.777,10.076
644.988,446.009,2,-122.404,37.779,11.275
108.496,44.636,3,-122.493,37.716,15.556
30.132,407.783,2,-122.506,37.773,10.365
90.412,261.250,2,-122.496,37.75,11.944
229.056,324.960,2,-122.473,37.76,12.222
693.212,82.862,2,-122.396,37.722,10.755
403.868,51.007,1,-122.444,37.717,9.167
566.624,261.250,1,-122.417,37.75,9.167
566.624,509.719,1,-122.417,37.789,9.828
210.972,261.250,2,-122.476,37.75,11.107
259.196,133.830,1,-122.468,37.73,9.537
84.384,567.058,1,-122.497,37.798,9.167
560.596,273.992,1,-122.418,37.752,9.861
440.036,560.687,2,-122.438,37.797,10.016
403.868,484.235,1,-122.444,37.785,9.835
36.160,191.169,2,-122.505,37.739,10.294
78.356,356.815,2,-122.498,37.765,13.982
421.952,127.459,3,-122.441,37.729,25.518
651.016,528.832,2,-122.403,37.792,11.111
30.132,235.766,1,-122.506,37.746,9.167
186.860,312.218,1,-122.48,37.758,9.722
705.268,184.798,3,-122.394,37.738,16.389
42.188,324.960,2,-122.504,37.76,10.846
96.440,337.702,2,-122.495,37.762,12.500
367.700,121.088,2,-122.45,37.728,11.017
446.064,337.702,2,-122.437,37.762,10.563
283.308,197.540,2,-122.464,37.74,10.618
644.988,477.864,2,-122.404,37.784,10.291
72.328,471.493,2,-122.499,37.783,12.222
204.944,108.346,2,-122.477,37.726,10.176
452.092,471.493,5,-122.436,37.783,14.445
458.120,197.540,2,-122.435,37.74,10.278
789.660,159.314,1,-122.38,37.734,9.784
657.044,178.427,3,-122.402,37.737,19.847
319.476,57.378,2,-122.458,37.718,11.667
397.840,191.169,2,-122.445,37.739,11.111
464.148,598.913,2,-122.434,37.803,10.556
542.512,216.653,2,-122.421,37.743,10.007
861.996,598.913,3,-122.368,37.803,20.972
277.280,433.267,1,-122.465,37.777,9.514
663.072,567.058,2,-122.401,37.798,10.222
500.316,484.235,2,-122.428,37.785,10.876
421.952,356.815,1,-122.441,37.765,9.167
223.028,312.218,2,-122.474,37.758,10.000
632.932,624.397,2,-122.406,37.807,11.357
96.440,152.943,2,-122.495,37.733,11.007
753.492,184.798,1,-122.386,37.738,9.889
638.960,618.026,2,-122.405,37.806,11.970
337.560,356.815,2,-122.455,37.765,10.257
247.140,51.007,3,-122.47,37.717,15.278
156.720,216.653,1,-122.485,37.743,9.504
452.092,261.250,1,-122.436,37.75,9.167
355.644,38.265,2,-122.452,37.715,11.164
452.092,101.975,1,-122.436,37.725,9.167
452.092,509.719,1,-122.436,37.789,9.836
229.056,44.636,2,-122.473,37.716,13.082
325.504,414.154,1,-122.457,37.774,9.936
156.720,95.604,5,-122.485,37.724,14.906
765.548,312.218,4,-122.384,37.758,33.889
409.896,242.137,2,-122.443,37.747,11.687
331.532,414.154,2,-122.456,37.774,10.350
644.988,12.781,2,-122.404,37.711,10.634
247.140,484.235,2,-122.47,37.785,10.206
301.392,254.879,5,-122.461,37.749,14.444
765.548,280.363,2,-122.384,37.753,11.111
482.232,382.299,1,-122.431,37.769,9.933
90.412,471.493,2,-122.496,37.783,12.351
657.044,496.977,1,-122.402,37.787,9.722
663.072,299.476,2,-122.401,37.756,11.667
584.708,452.380,2,-122.414,37.78,10.703
96.440,248.508,2,-122.495,37.748,11.256
717.324,191.169,2,-122.392,37.739,10.654
566.624,471.493,1,-122.417,37.783,9.833
210.972,471.493,2,-122.476,37.783,11.667
192.888,223.024,2,-122.479,37.744,11.111
687.184,484.235,2,-122.397,37.785,11.063
452.092,216.653,2,-122.436,37.743,11.458
391.812,197.540,2,-122.446,37.74,11.667
150.692,331.331,2,-122.486,37.761,10.703
156.720,101.975,3,-122.485,37.725,15.222
421.952,522.461,1,-122.441,37.791,9.167
548.540,312.218,1,-122.42,37.758,9.722
777.604,573.429,3,-122.382,37.799,22.778
54.244,446.009,1,-122.502,37.779,9.990
500.316,420.525,2,-122.428,37.775,10.833
415.924,305.847,2,-122.442,37.757,11.581
60.272,133.830,3,-122.501,37.73,17.495
150.692,452.380,2,-122.486,37.78,10.892
572.652,350.444,2,-122.416,37.764,10.556
566.624,541.574,5,-122.417,37.794,53.333
572.652,554.316,2,-122.416,37.796,13.884
343.588,579.800,1,-122.454,37.8,9.167
349.616,140.201,2,-122.453,37.731,10.080
542.512,261.250,2,-122.421,37.75,11.558
632.932,165.685,3,-122.406,37.735,15.799
542.512,509.719,2,-122.421,37.789,10.417
651.016,388.670,2,-122.403,37.77,10.154
524.428,184.798,1,-122.424,37.738,9.931
663.072,433.267,2,-122.401,37.777,10.721
693.212,446.009,2,-122.396,37.779,12.431
536.484,535.203,2,-122.422,37.793,10.070
